yearDraft,numberPickOverall,numberRound,numberRoundPick,namePlayer,slugTeam,nameOrganizationFrom,typeOrganizationFrom,idPlayer,idTeam,nameTeam
1997.0,38.0,2.0,10.0,Jerald Honeycutt,MIL,Tulane,College/University,1532.0,1610612749.0,Milwaukee Bucks
1997.0,39.0,2.0,11.0,Anthony Johnson,SAC,College of Charleston,College/University,1533.0,1610612758.0,Sacramento Kings
1997.0,40.0,2.0,12.0,Eddie Elisma,SEA,Georgia Tech,College/University,1534.0,1610612760.0,Seattle SuperSonics
1997.0,41.0,2.0,13.0,Jason Lawson,DEN,Villanova,College/University,1535.0,1610612743.0,Denver Nuggets
1997.0,42.0,2.0,14.0,Stephen Jackson,PHX,Butler Community College,College/University,1536.0,1610612756.0,Phoenix Suns
1997.0,43.0,2.0,15.0,Gordon Malone,MIN,West Virginia,College/University,1537.0,1610612750.0,Minnesota Timberwolves
1997.0,44.0,2.0,16.0,Cedric Henderson,CLE,Memphis,College/University,1538.0,1610612739.0,Cleveland Cavaliers
1997.0,45.0,2.0,17.0,God Shammgod,WAS,Providence,College/University,1539.0,1610612764.0,Washington Wizards
1997.0,46.0,2.0,18.0,Eric Washington,ORL,Alabama,College/University,1540.0,1610612753.0,Orlando Magic
1997.0,47.0,2.0,19.0,Alvin Williams,POR,Villanova,College/University,1541.0,1610612757.0,Portland Trail Blazers
1997.0,48.0,2.0,20.0,Predrag Drobnjak,WAS,KK Partizan,Other Team/Club,1542.0,1610612764.0,Washington Wizards
1997.0,49.0,2.0,21.0,Alain Digbeau,ATL,ASVEL Basket,Other Team/Club,1543.0,1610612737.0,Atlanta Hawks
1997.0,50.0,2.0,22.0,Chris Crawford,ATL,Marquette,College/University,1544.0,1610612737.0,Atlanta Hawks
1997.0,51.0,2.0,23.0,DeJuan Wheat,LAL,Louisville,College/University,1545.0,1610612747.0,Los Angeles Lakers
1997.0,52.0,2.0,24.0,C.J. Bruton,VAN,Indian Hills Community College,College/University,1546.0,1610612763.0,Vancouver Grizzlies
1997.0,53.0,2.0,25.0,Paul Rogers,LAL,Gonzaga,College/University,1547.0,1610612747.0,Los Angeles Lakers
1997.0,54.0,2.0,26.0,Mark Blount,SEA,Pittsburgh,College/University,1548.0,1610612760.0,Seattle SuperSonics
1997.0,55.0,2.0,27.0,Ben Pepper,BOS,Newcastle Falcons,Other Team/Club,1549.0,1610612738.0,Boston Celtics
1997.0,56.0,2.0,28.0,Nate Erdmann,UTA,Oklahoma,College/University,1550.0,1610612762.0,Utah Jazz
1997.0,57.0,2.0,29.0,Roberto Duenas,CHI,FC Barcelona Basquet,Other Team/Club,1551.0,1610612741.0,Chicago Bulls
1996.0,1.0,1.0,1.0,Allen Iverson,PHI,Georgetown,College/University,947.0,1610612755.0,Philadelphia 76ers
1996.0,2.0,1.0,2.0,Marcus Camby,TOR,Massachusetts,College/University,948.0,1610612761.0,Toronto Raptors
1996.0,3.0,1.0,3.0,Shareef Abdur-Rahim,VAN,California,College/University,949.0,1610612763.0,Vancouver Grizzlies
1996.0,4.0,1.0,4.0,Stephon Marbury,MIL,Georgia Tech,College/University,950.0,1610612749.0,Milwaukee Bucks
1996.0,5.0,1.0,5.0,Ray Allen,MIN,Connecticut,College/University,951.0,1610612750.0,Minnesota Timberwolves
1996.0,6.0,1.0,6.0,Antoine Walker,BOS,Kentucky,College/University,952.0,1610612738.0,Boston Celtics
1996.0,7.0,1.0,7.0,Lorenzen Wright,LAC,Memphis,College/University,953.0,1610612746.0,Los Angeles Clippers
1996.0,8.0,1.0,8.0,Kerry Kittles,NJN,Villanova,College/University,954.0,1610612751.0,New Jersey Nets
1996.0,9.0,1.0,9.0,Samaki Walker,DAL,Louisville,College/University,955.0,1610612742.0,Dallas Mavericks
1996.0,10.0,1.0,10.0,Erick Dampier,IND,Mississippi State,College/University,956.0,1610612754.0,Indiana Pacers
1996.0,11.0,1.0,11.0,Todd Fuller,GSW,North Carolina State,College/University,957.0,1610612744.0,Golden State Warriors
1996.0,12.0,1.0,12.0,Vitaly Potapenko,CLE,Wright State,College/University,958.0,1610612739.0,Cleveland Cavaliers
1996.0,13.0,1.0,13.0,Kobe Bryant,CHH,Lower Merion,High School,977.0,1610612766.0,Charlotte Hornets
1996.0,14.0,1.0,14.0,Peja Stojakovic,SAC,P.A.O.K. B.C.,Other Team/Club,978.0,1610612758.0,Sacramento Kings
1996.0,15.0,1.0,15.0,Steve Nash,PHX,Santa Clara,College/University,959.0,1610612756.0,Phoenix Suns
1996.0,16.0,1.0,16.0,Tony Delk,CHH,Kentucky,College/University,960.0,1610612766.0,Charlotte Hornets
1996.0,17.0,1.0,17.0,Jermaine O'Neal,POR,Eau Claire,High School,979.0,1610612757.0,Portland Trail Blazers
1996.0,18.0,1.0,18.0,John Wallace,NYK,Syracuse,College/University,961.0,1610612752.0,New York Knicks
1996.0,19.0,1.0,19.0,Walter McCarty,NYK,Kentucky,College/University,962.0,1610612752.0,New York Knicks
1996.0,20.0,1.0,20.0,Zydrunas Ilgauskas,CLE,LSU-Atletas,Other Team/Club,980.0,1610612739.0,Cleveland Cavaliers
1996.0,21.0,1.0,21.0,Dontae' Jones,NYK,Mississippi State,College/University,963.0,1610612752.0,New York Knicks
1996.0,22.0,1.0,22.0,Roy Rogers,VAN,Alabama,College/University,964.0,1610612763.0,Vancouver Grizzlies
1996.0,23.0,1.0,23.0,Efthimios Rentzias,DEN,P.A.O.K. B.C.,Other Team/Club,981.0,1610612743.0,Denver Nuggets
1996.0,24.0,1.0,24.0,Derek Fisher,LAL,Arkansas-Little Rock,College/University,965.0,1610612747.0,Los Angeles Lakers
1996.0,25.0,1.0,25.0,Martin Muursepp,UTA,BC Kalev/Cramo,Other Team/Club,982.0,1610612762.0,Utah Jazz
1996.0,26.0,1.0,26.0,Jerome Williams,DET,Georgetown,College/University,966.0,1610612765.0,Detroit Pistons
1996.0,27.0,1.0,27.0,Brian Evans,ORL,Indiana,College/University,967.0,1610612753.0,Orlando Magic
1996.0,28.0,1.0,28.0,Priest Lauderdale,ATL,Peristeri B.C.,Other Team/Club,968.0,1610612737.0,Atlanta Hawks
1996.0,29.0,1.0,29.0,Travis Knight,CHI,Connecticut,College/University,969.0,1610612741.0,Chicago Bulls
1996.0,30.0,2.0,1.0,Othella Harrington,HOU,Georgetown,College/University,970.0,1610612745.0,Houston Rockets
1996.0,31.0,2.0,2.0,Mark Hendrickson,PHI,Washington State,College/University,971.0,1610612755.0,Philadelphia 76ers
1996.0,32.0,2.0,3.0,Ryan Minor,PHI,Oklahoma,College/University,972.0,1610612755.0,Philadelphia 76ers
1996.0,33.0,2.0,4.0,Moochie Norris,MIL,West Florida,College/University,983.0,1610612749.0,Milwaukee Bucks
1996.0,34.0,2.0,5.0,Shawn Harvey,DAL,West Virginia State,College/University,973.0,1610612742.0,Dallas Mavericks
1996.0,35.0,2.0,6.0,Joseph Blair,SEA,Arizona,College/University,974.0,1610612760.0,Seattle SuperSonics
1996.0,36.0,2.0,7.0,Doron Sheffer,LAC,Connecticut,College/University,975.0,1610612746.0,Los Angeles Clippers
1996.0,37.0,2.0,8.0,Jeff McInnis,DEN,North Carolina,College/University,976.0,1610612743.0,Denver Nuggets
1996.0,38.0,2.0,9.0,Steve Hamer,BOS,Tennessee,College/University,984.0,1610612738.0,Boston Celtics
1996.0,39.0,2.0,10.0,Russ Millard,PHX,Iowa,College/University,985.0,1610612756.0,Phoenix Suns
1996.0,40.0,2.0,11.0,Marcus Mann,GSW,Mississippi Valley State,College/University,986.0,1610612744.0,Golden State Warriors
1996.0,41.0,2.0,12.0,Jason Sasser,SAC,Texas Tech,College/University,987.0,1610612758.0,Sacramento Kings
1996.0,42.0,2.0,13.0,Randy Livingston,HOU,Louisiana State,College/University,988.0,1610612745.0,Houston Rockets
1996.0,43.0,2.0,14.0,Ben Davis,PHX,Arizona,College/University,989.0,1610612756.0,Phoenix Suns
1996.0,44.0,2.0,15.0,Malik Rose,CHH,Drexel,College/University,990.0,1610612766.0,Charlotte Hornets
1996.0,45.0,2.0,16.0,Joe Vogel,SEA,Colorado State,College/University,991.0,1610612760.0,Seattle SuperSonics
1996.0,46.0,2.0,17.0,Marcus Brown,POR,Murray State,College/University,992.0,1610612757.0,Portland Trail Blazers
1996.0,47.0,2.0,18.0,Ron Riley,SEA,Arizona State,College/University,993.0,1610612760.0,Seattle SuperSonics
1996.0,48.0,2.0,19.0,Jamie Feick,PHI,Michigan State,College/University,994.0,1610612755.0,Philadelphia 76ers
1996.0,49.0,2.0,20.0,Amal McCaskill,ORL,Marquette,College/University,1043.0,1610612753.0,Orlando Magic
1996.0,50.0,2.0,21.0,Terrell Bell,HOU,Georgia,College/University,996.0,1610612745.0,Houston Rockets
1996.0,51.0,2.0,22.0,Chris Robinson,VAN,Western Kentucky,College/University,997.0,1610612763.0,Vancouver Grizzlies
1996.0,52.0,2.0,23.0,Mark Pope,IND,Kentucky,College/University,998.0,1610612754.0,Indiana Pacers
1996.0,53.0,2.0,24.0,Jeff Nordgaard,MIL,Wisconsin-Green Bay,College/University,999.0,1610612749.0,Milwaukee Bucks
1996.0,54.0,2.0,25.0,Shandon Anderson,UTA,Georgia,College/University,1000.0,1610612762.0,Utah Jazz
1996.0,55.0,2.0,26.0,Ronnie Henderson,WAS,Louisiana State,College/University,1001.0,1610612764.0,Washington Bullets
1996.0,56.0,2.0,27.0,Reggie Geary,CLE,Arizona,College/University,1002.0,1610612739.0,Cleveland Cavaliers
1996.0,57.0,2.0,28.0,Drew Barry,SEA,Georgia Tech,College/University,1003.0,1610612760.0,Seattle SuperSonics
1996.0,58.0,2.0,29.0,Darnell Robinson,DAL,Arkansas,College/University,1004.0,1610612742.0,Dallas Mavericks
1995.0,1.0,1.0,1.0,Joe Smith,GOS,Maryland,College/University,693.0,1610612744.0,Golden State Warriors
1995.0,2.0,1.0,2.0,Antonio McDyess,LAC,Alabama,College/University,686.0,1610612746.0,Los Angeles Clippers
1995.0,3.0,1.0,3.0,Jerry Stackhouse,PHL,North Carolina,College/University,711.0,1610612755.0,Philadelphia 76ers
1995.0,4.0,1.0,4.0,Rasheed Wallace,WAS,North Carolina,College/University,739.0,1610612764.0,Washington Bullets
1995.0,5.0,1.0,5.0,Kevin Garnett,MIN,Farragut Career Academy,High School,708.0,1610612750.0,Minnesota Timberwolves
1995.0,6.0,1.0,6.0,Bryant Reeves,VAN,Oklahoma State,College/University,735.0,1610612763.0,Vancouver Grizzlies
1995.0,7.0,1.0,7.0,Damon Stoudamire,TOR,Arizona,College/University,757.0,1610612761.0,Toronto Raptors
1995.0,8.0,1.0,8.0,Shawn Respert,POR,Michigan State,College/University,704.0,1610612757.0,Portland Trail Blazers
1995.0,9.0,1.0,9.0,Ed O'Bannon,NJN,California-Los Angeles,College/University,709.0,1610612751.0,New Jersey Nets
1995.0,10.0,1.0,10.0,Kurt Thomas,MIA,Texas Christian,College/University,703.0,1610612748.0,Miami Heat
1995.0,11.0,1.0,11.0,Gary Trent,MIL,Ohio,College/University,718.0,1610612749.0,Milwaukee Bucks
1995.0,12.0,1.0,12.0,Cherokee Parks,DAL,Duke,College/University,685.0,1610612742.0,Dallas Mavericks
1995.0,13.0,1.0,13.0,Corliss Williamson,SAC,Arkansas,College/University,722.0,1610612758.0,Sacramento Kings
1995.0,14.0,1.0,14.0,Eric Williams,BOS,Providence,College/University,677.0,1610612738.0,Boston Celtics
1995.0,15.0,1.0,15.0,Brent Barry,DEN,Oregon State,College/University,699.0,1610612743.0,Denver Nuggets
1995.0,16.0,1.0,16.0,Alan Henderson,ATL,Indiana,College/University,673.0,1610612737.0,Atlanta Hawks
1995.0,17.0,1.0,17.0,Bob Sura,CLE,Florida State,College/University,682.0,1610612739.0,Cleveland Cavaliers
1995.0,18.0,1.0,18.0,Theo Ratliff,DET,Wyoming,College/University,689.0,1610612765.0,Detroit Pistons
1995.0,19.0,1.0,19.0,Randolph Childress,DET,Wake Forest,College/University,719.0,1610612765.0,Detroit Pistons
1995.0,20.0,1.0,20.0,Jason Caffey,CHI,Alabama,College/University,679.0,1610612741.0,Chicago Bulls
1995.0,21.0,1.0,21.0,Michael Finley,PHX,Wisconsin,College/University,714.0,1610612756.0,Phoenix Suns
1995.0,22.0,1.0,22.0,George Zidek,CHH,California-Los Angeles,College/University,678.0,1610612766.0,Charlotte Hornets
1995.0,23.0,1.0,23.0,Travis Best,IND,Georgia Tech,College/University,696.0,1610612754.0,Indiana Pacers
1995.0,24.0,1.0,24.0,Loren Meyer,DAL,Iowa State,College/University,684.0,1610612742.0,Dallas Mavericks
1995.0,25.0,1.0,25.0,David Vaughn,ORL,Memphis,College/University,710.0,1610612753.0,Orlando Magic
1995.0,26.0,1.0,26.0,Sherell Ford,SEA,Illinois-Chicago,College/University,726.0,1610612760.0,Seattle SuperSonics
1995.0,27.0,1.0,27.0,Mario Bennett,PHX,Arizona State,College/University,712.0,1610612756.0,Phoenix Suns
1995.0,28.0,1.0,28.0,Greg Ostertag,UTH,Kansas,College/University,731.0,1610612762.0,Utah Jazz
1995.0,29.0,1.0,29.0,Cory Alexander,SAN,Virginia,College/University,724.0,1610612759.0,San Antonio Spurs
1995.0,30.0,2.0,1.0,Lou Roe,DET,Massachusetts,College/University,691.0,1610612765.0,Detroit Pistons
1995.0,31.0,2.0,2.0,Dragan Tarlac,CHI,Olympiacos B.C.,Other Team/Club,1434.0,1610612741.0,Chicago Bulls
1995.0,32.0,2.0,3.0,Terrence Rencher,WAS,Texas,College/University,720.0,1610612764.0,Washington Bullets
1995.0,33.0,2.0,4.0,Junior Burrough,BOS,Virginia,College/University,675.0,1610612738.0,Boston Celtics
1995.0,34.0,2.0,5.0,Andrew DeClercq,GOS,Florida,College/University,692.0,1610612744.0,Golden State Warriors
1995.0,35.0,2.0,6.0,Jimmy King,TOR,Michigan,College/University,728.0,1610612761.0,Toronto Raptors
1995.0,36.0,2.0,7.0,Lawrence Moten,VAN,Syracuse,College/University,734.0,1610612763.0,Vancouver Grizzlies
1995.0,37.0,2.0,8.0,Frankie King,LAL,Western Carolina,College/University,701.0,1610612747.0,Los Angeles Lakers
1995.0,38.0,2.0,9.0,Rashard Griffith,MIL,Wisconsin,College/University,83626.0,1610612749.0,Milwaukee Bucks
1995.0,39.0,2.0,10.0,Donny Marshall,CLE,Connecticut,College/University,681.0,1610612739.0,Cleveland Cavaliers
1995.0,40.0,2.0,11.0,Dwayne Whitfield,GOS,Jackson State,College/University,730.0,1610612744.0,Golden State Warriors
1995.0,41.0,2.0,12.0,Erik Meek,HOU,Duke,College/University,83624.0,1610612745.0,Houston Rockets
1995.0,42.0,2.0,13.0,Donnie Boyce,ATL,Colorado,College/University,671.0,1610612737.0,Atlanta Hawks
1995.0,43.0,2.0,14.0,Eric Snow,MIL,Michigan State,College/University,727.0,1610612749.0,Milwaukee Bucks
1995.0,44.0,2.0,15.0,Anthony Pelle,DEN,Fresno State,College/University,83623.0,1610612743.0,Denver Nuggets
1995.0,45.0,2.0,16.0,Troy Brown,ATL,Providence,College/University,83622.0,1610612737.0,Atlanta Hawks
1995.0,46.0,2.0,17.0,George Banks,MIA,Texas-El Paso,College/University,83628.0,1610612748.0,Miami Heat
1995.0,47.0,2.0,18.0,Tyus Edney,SAC,California-Los Angeles,College/University,721.0,1610612758.0,Sacramento Kings
1995.0,48.0,2.0,19.0,Mark Davis,MIN,Texas Tech,College/University,707.0,1610612750.0,Minnesota Timberwolves
1995.0,49.0,2.0,20.0,Jerome Allen,MIN,Pennsylvania,College/University,706.0,1610612750.0,Minnesota Timberwolves
1995.0,50.0,2.0,21.0,Martin Lewis,GOS,Seward County Community College,College/University,729.0,1610612744.0,Golden State Warriors
1995.0,51.0,2.0,22.0,Dejan Bodiroga,SAC,Olimpia Milano,Other Team/Club,83621.0,1610612758.0,Sacramento Kings
1995.0,52.0,2.0,23.0,Fred Hoiberg,IND,Iowa State,College/University,697.0,1610612754.0,Indiana Pacers
1995.0,53.0,2.0,24.0,Constantin Popa,LAC,Miami (FL),College/University,83627.0,1610612746.0,Los Angeles Clippers
1995.0,54.0,2.0,25.0,Aurelijius Zukauskas,SEA,BC Neptunas,Other Team/Club,83625.0,1610612760.0,Seattle SuperSonics
1995.0,55.0,2.0,26.0,Michael McDonald,GOS,New Orleans,College/University,1075.0,1610612744.0,Golden State Warriors
1995.0,56.0,2.0,27.0,Chris Carr,PHX,Southern Illinois,College/University,713.0,1610612756.0,Phoenix Suns
1995.0,57.0,2.0,28.0,Cuonzo Martin,ATL,Purdue,College/University,733.0,1610612737.0,Atlanta Hawks
1995.0,58.0,2.0,29.0,Don Reid,DET,Georgetown,College/University,690.0,1610612765.0,Detroit Pistons
1994.0,1.0,1.0,1.0,Glenn Robinson,MIL,Purdue,College/University,299.0,1610612749.0,Milwaukee Bucks
1994.0,2.0,1.0,2.0,Jason Kidd,DAL,California,College/University,467.0,1610612742.0,Dallas Mavericks
1994.0,3.0,1.0,3.0,Grant Hill,DET,Duke,College/University,255.0,1610612765.0,Detroit Pistons
1994.0,4.0,1.0,4.0,Donyell Marshall,MIN,Connecticut,College/University,923.0,1610612750.0,Minnesota Timberwolves
1994.0,5.0,1.0,5.0,Juwan Howard,WAS,Michigan,College/University,436.0,1610612764.0,Washington Bullets
1994.0,6.0,1.0,6.0,Sharone Wright,PHL,Clemson,College/University,412.0,1610612755.0,Philadelphia 76ers
1994.0,7.0,1.0,7.0,Lamond Murray,LAC,California,College/University,441.0,1610612746.0,Los Angeles Clippers
1994.0,8.0,1.0,8.0,Brian Grant,SAC,Xavier,College/University,258.0,1610612758.0,Sacramento Kings
1994.0,9.0,1.0,9.0,Eric Montross,BOS,North Carolina,College/University,376.0,1610612738.0,Boston Celtics
1994.0,10.0,1.0,10.0,Eddie Jones,LAL,Temple,College/University,224.0,1610612747.0,Los Angeles Lakers
1994.0,11.0,1.0,11.0,Carlos Rogers,SEA,Tennessee State,College/University,435.0,1610612760.0,Seattle SuperSonics
1994.0,12.0,1.0,12.0,Khalid Reeves,MIA,Arizona,College/University,234.0,1610612748.0,Miami Heat
1994.0,13.0,1.0,13.0,Jalen Rose,DEN,Michigan,College/University,147.0,1610612743.0,Denver Nuggets
1994.0,14.0,1.0,14.0,Yinka Dare,NJN,George Washington,College/University,212.0,1610612751.0,New Jersey Nets
1994.0,15.0,1.0,15.0,Eric Piatkowski,IND,Nebraska,College/University,15.0,1610612754.0,Indiana Pacers
1994.0,16.0,1.0,16.0,Clifford Rozier,GOS,Louisville,College/University,32.0,1610612744.0,Golden State Warriors
1994.0,17.0,1.0,17.0,Aaron McKie,POR,Temple,College/University,243.0,1610612757.0,Portland Trail Blazers
1994.0,18.0,1.0,18.0,Eric Mobley,MIL,Pittsburgh,College/University,211.0,1610612749.0,Milwaukee Bucks
1994.0,19.0,1.0,19.0,Tony Dumas,DAL,Missouri-Kansas City,College/University,434.0,1610612742.0,Dallas Mavericks
1994.0,20.0,1.0,20.0,B.J. Tyler,PHL,Texas,College/University,189.0,1610612755.0,Philadelphia 76ers
1994.0,21.0,1.0,21.0,Dickey Simpkins,CHI,Providence,College/University,54.0,1610612741.0,Chicago Bulls
1994.0,22.0,1.0,22.0,Bill Curley,SAN,Boston College,College/University,223.0,1610612759.0,San Antonio Spurs
1994.0,23.0,1.0,23.0,Wesley Person,PHX,Auburn,College/University,445.0,1610612756.0,Phoenix Suns
1994.0,24.0,1.0,24.0,Monty Williams,NYK,Notre Dame,College/University,42.0,1610612752.0,New York Knicks
1994.0,25.0,1.0,25.0,Greg Minor,LAC,Louisville,College/University,65.0,1610612746.0,Los Angeles Clippers
1994.0,26.0,1.0,26.0,Charlie Ward,NYK,Florida State,College/University,369.0,1610612752.0,New York Knicks
1994.0,27.0,1.0,27.0,Brooks Thompson,ORL,Oklahoma State,College/University,240.0,1610612753.0,Orlando Magic
1994.0,28.0,2.0,1.0,Deon Thomas,DAL,Illinois,College/University,83619.0,1610612742.0,Dallas Mavericks
1994.0,29.0,2.0,2.0,Antonio Lang,PHX,Duke,College/University,226.0,1610612756.0,Phoenix Suns
1994.0,30.0,2.0,3.0,Howard Eisley,MIN,Boston College,College/University,458.0,1610612750.0,Minnesota Timberwolves
1994.0,31.0,2.0,4.0,Rodney Dent,ORL,Kentucky,College/University,83620.0,1610612753.0,Orlando Magic
1994.0,32.0,2.0,5.0,Jim McIlvaine,WAS,Marquette,College/University,29.0,1610612764.0,Washington Bullets
1994.0,33.0,2.0,6.0,Derrick Alston,PHL,Duquesne,College/University,308.0,1610612755.0,Philadelphia 76ers
1994.0,34.0,2.0,7.0,Gaylon Nickerson,ATL,Oklahoma State,College/University,1093.0,1610612737.0,Atlanta Hawks
1994.0,35.0,2.0,8.0,Michael Smith,SAC,Providence,College/University,63.0,1610612758.0,Sacramento Kings
1994.0,36.0,2.0,9.0,Andrei Fetisov,BOS,CB Valladolid,Other Team/Club,83612.0,1610612738.0,Boston Celtics
1994.0,37.0,2.0,10.0,Dontonio Wingfield,SEA,Cincinnati,College/University,112.0,1610612760.0,Seattle SuperSonics
1994.0,38.0,2.0,11.0,Darrin Hancock,CHH,Kansas,College/University,241.0,1610612766.0,Charlotte Hornets
1994.0,39.0,2.0,12.0,Anthony Miller,GOS,Michigan State,College/University,292.0,1610612744.0,Golden State Warriors
1994.0,40.0,2.0,13.0,Jeff Webster,MIA,Oklahoma,College/University,1067.0,1610612748.0,Miami Heat
1994.0,41.0,2.0,14.0,William Njoku,IND,Saint Mary's (CAN),College/University,83616.0,1610612754.0,Indiana Pacers
1994.0,42.0,2.0,15.0,Gary Collier,CLE,Tulsa,College/University,83618.0,1610612739.0,Cleveland Cavaliers
1994.0,43.0,2.0,16.0,Shawnelle Scott,POR,St. John's (NY),College/University,1035.0,1610612757.0,Portland Trail Blazers
1994.0,44.0,2.0,17.0,Damon Bailey,IND,Indiana,College/University,83615.0,1610612754.0,Indiana Pacers
1994.0,45.0,2.0,18.0,Dwayne Morton,GOS,Louisville,College/University,132.0,1610612744.0,Golden State Warriors
1994.0,46.0,2.0,19.0,Voshon Lenard,MIL,Minnesota,College/University,702.0,1610612749.0,Milwaukee Bucks
1994.0,47.0,2.0,20.0,Jamie Watson,UTH,South Carolina,College/University,320.0,1610612762.0,Utah Jazz
1994.0,48.0,2.0,21.0,Jevon Crudup,DET,Missouri,College/University,83613.0,1610612765.0,Detroit Pistons
1994.0,49.0,2.0,22.0,Kris Bruton,CHI,Benedict,College/University,83614.0,1610612741.0,Chicago Bulls
1994.0,50.0,2.0,23.0,Charles Claxton,PHX,Georgia,College/University,1127.0,1610612756.0,Phoenix Suns
1994.0,51.0,2.0,24.0,Lawrence Funderburke,SAC,Ohio State,College/University,1444.0,1610612758.0,Sacramento Kings
1994.0,52.0,2.0,25.0,Anthony Goldwire,PHX,Houston,College/University,924.0,1610612756.0,Phoenix Suns
1994.0,53.0,2.0,26.0,Albert Burditt,HOU,Texas,College/University,83617.0,1610612745.0,Houston Rockets
1994.0,54.0,2.0,27.0,Zeljko Rebraca,SEA,KK Partizan,Other Team/Club,1442.0,1610612760.0,Seattle SuperSonics
1993.0,1.0,1.0,1.0,Chris Webber,ORL,Michigan,College/University,185.0,1610612753.0,Orlando Magic
1993.0,2.0,1.0,2.0,Shawn Bradley,PHL,Brigham Young,College/University,762.0,1610612755.0,Philadelphia 76ers
1993.0,3.0,1.0,3.0,Anfernee Hardaway,GOS,Memphis,College/University,358.0,1610612744.0,Golden State Warriors
1993.0,4.0,1.0,4.0,Jamal Mashburn,DAL,Kentucky,College/University,469.0,1610612742.0,Dallas Mavericks
1993.0,5.0,1.0,5.0,Isaiah Rider,MIN,Nevada-Las Vegas,College/University,375.0,1610612750.0,Minnesota Timberwolves
1993.0,6.0,1.0,6.0,Calbert Cheaney,WAS,Indiana,College/University,384.0,1610612764.0,Washington Bullets
1993.0,7.0,1.0,7.0,Bobby Hurley,SAC,Duke,College/University,310.0,1610612758.0,Sacramento Kings
1993.0,8.0,1.0,8.0,Vin Baker,MIL,Hartford,College/University,452.0,1610612749.0,Milwaukee Bucks
1993.0,9.0,1.0,9.0,Rodney Rogers,DEN,Wake Forest,College/University,915.0,1610612743.0,Denver Nuggets
1993.0,10.0,1.0,10.0,Lindsey Hunter,DET,Jackson State,College/University,283.0,1610612765.0,Detroit Pistons
1993.0,11.0,1.0,11.0,Allan Houston,DET,Tennessee,College/University,275.0,1610612765.0,Detroit Pistons
1993.0,12.0,1.0,12.0,George Lynch,LAL,North Carolina,College/University,248.0,1610612747.0,Los Angeles Lakers
1993.0,13.0,1.0,13.0,Terry Dehere,LAC,Seton Hall,College/University,143.0,1610612746.0,Los Angeles Clippers
1993.0,14.0,1.0,14.0,Scott Haskin,IND,Oregon State,College/University,321.0,1610612754.0,Indiana Pacers
1993.0,15.0,1.0,15.0,Doug Edwards,ATL,Florida State,College/University,346.0,1610612737.0,Atlanta Hawks
1993.0,16.0,1.0,16.0,Rex Walters,NJN,Kansas,College/University,777.0,1610612751.0,New Jersey Nets
1993.0,17.0,1.0,17.0,Greg Graham,CHH,Indiana,College/University,37.0,1610612766.0,Charlotte Hornets
1993.0,18.0,1.0,18.0,Luther Wright,UTH,Seton Hall,College/University,1007.0,1610612762.0,Utah Jazz
1993.0,19.0,1.0,19.0,Acie Earl,BOS,Iowa,College/University,768.0,1610612738.0,Boston Celtics
1993.0,20.0,1.0,20.0,Scott Burrell,CHH,Connecticut,College/University,197.0,1610612766.0,Charlotte Hornets
1993.0,21.0,1.0,21.0,James Robinson,POR,Alabama,College/University,381.0,1610612757.0,Portland Trail Blazers
1993.0,22.0,1.0,22.0,Chris Mills,CLE,Arizona,College/University,168.0,1610612739.0,Cleveland Cavaliers
1993.0,23.0,1.0,23.0,Ervin Johnson,SEA,New Orleans,College/University,911.0,1610612760.0,Seattle SuperSonics
1993.0,24.0,1.0,24.0,Sam Cassell,HOU,Florida State,College/University,208.0,1610612745.0,Houston Rockets
1993.0,25.0,1.0,25.0,Corie Blount,CHI,Cincinnati,College/University,916.0,1610612741.0,Chicago Bulls
1993.0,26.0,1.0,26.0,Geert Hammink,ORL,Louisiana State,College/University,903.0,1610612753.0,Orlando Magic
1993.0,27.0,1.0,27.0,Malcolm Mackey,PHX,Georgia Tech,College/University,1635.0,1610612756.0,Phoenix Suns
1993.0,28.0,2.0,1.0,Lucious Harris,DAL,Long Beach State,College/University,446.0,1610612742.0,Dallas Mavericks
1993.0,29.0,2.0,2.0,Sherron Mills,MIN,Virginia Commonwealth,College/University,83611.0,1610612750.0,Minnesota Timberwolves
1993.0,30.0,2.0,3.0,Gheorghe Muresan,WAS,Elan Bearnais Pau-Orthez,Other Team/Club,49.0,1610612764.0,Washington Bullets
1993.0,31.0,2.0,4.0,Evers Burns,SAC,Maryland,College/University,76308.0,1610612758.0,Sacramento Kings
1993.0,32.0,2.0,5.0,Alphonso Ford,PHL,Mississippi Valley State,College/University,76732.0,1610612755.0,Philadelphia 76ers
1993.0,33.0,2.0,6.0,Eric Riley,DAL,Michigan,College/University,35.0,1610612742.0,Dallas Mavericks
1993.0,34.0,2.0,7.0,Darnell Mee,GOS,Western Kentucky,College/University,1577.0,1610612744.0,Golden State Warriors
1993.0,35.0,2.0,8.0,Ed Stokes,MIA,Arizona,College/University,1055.0,1610612748.0,Miami Heat
1993.0,36.0,2.0,9.0,John Best,NJN,Tennessee Tech,College/University,83606.0,1610612751.0,New Jersey Nets
1993.0,37.0,2.0,10.0,Nick Van Exel,LAL,Cincinnati,College/University,89.0,1610612747.0,Los Angeles Lakers
1993.0,38.0,2.0,11.0,Conrad McRae,WAS,Syracuse,College/University,83602.0,1610612764.0,Washington Bullets
1993.0,39.0,2.0,12.0,Thomas Hill,IND,Duke,College/University,83605.0,1610612754.0,Indiana Pacers
